"";"MSETrain";"MSEValid"
"1";0,0528273758233762;0,0441731351964614
"2";0,0339819066664752;0,0250241447897518
"3";0,0249308672138289;0,0220746118882123
"4";0,0235723443124809;0,0214793822344612
"5";0,0230583983776616;0,0211146724925322
"6";0,0226910340552237;0,020826530456543
"7";0,0224021582509957;0,020592503267176
"8";0,0221701393875421;0,0204004601871266
"9";0,0219810052011527;0,0202407634959501
"10";0,0218240087172564;0,020105572868796
"11";0,0216912407968559;0,0199888094733743
"12";0,0215767729516123;0,0198858530381147
"13";0,0214761008468329;0,0197932523839614
"14";0,0213859408509498;0,0197084830789005
"15";0,0213038276223575;0,0196297365076402
"16";0,0212279929366766;0,0195556191837086
"17";0,0211570021685432;0,0194852223115809
"18";0,0210900190764782;0,0194178278305951
"19";0,0210261730119294;0,0193529420740464
"20";0,0209651528152765;0,0192902329388787
"21";0,0209064498602175;0,0192293974932502
"22";0,020849687164905;0,019170202367446
"23";0,0207947779636757;0,0191125578038833
"24";0,0207414888868145;0,0190563224343693
"25";0,0206897002575444;0,0190013144997989
"26";0,0206393118465648;0,0189475699032054
"27";0,0205901740579044;0,0188949046415441
"28";0,0205422255572151;0,0188434353996726
"29";0,0204954558727788;0,0187928457821117
"30";0,0204497213924632;0,0187433108161477
"31";0,0204050116445504;0,018694673426011
"32";0,0203613116694432;0,0186469134162454
"33";0,0203184240004596;0,0186000072254854
"34";0,0202764114679075;0,0185538628522088
"35";0,0202352665919884;0,0185085061017205
"36";0,0201948173373353;0,0184638595581055
"37";0,0201551085827397;0,0184199075137868
"38";0,0201160131716261;0,0183765725528493
"39";0,0200775296080346;0,0183339096518124
"40";0,0200396578919654;0,0182917886621812
"41";0,0200022977941176;0,0182502522188074
"42";0,0199653745165058;0,0182092341254739
"43";0,0199289972641889;0,0181687534556669
"44";0,01989294164321;0,0181287473790786
"45";0,0198573303222656;0,0180892215055578
"46";0,0198221288942823;0,0180501399320715
"47";0,0197871787875306;0,0180115587571088
"48";0,019752669988894;0,0179734151503619
"49";0,019718422983207;0,0179357506247128
"50";0,0196845020967371;0,0178985247892492
"51";0,0196508654426126;0,0178618262795841
"52";0,0196175534117456;0,0178255866555607
"53";0,0195845600202972;0,0177899147482479
"54";0,0195519495945351;0,0177547544591567
"55";0,0195196952071844;0,0177202056435978
"56";0,0194878791360294;0,0176862559599035
"57";0,0194564041436887;0,0176529659944422
"58";0,0194254392736098;0,0176203929676729
"59";0,0193949800379136;0,0175885424894445
"60";0,0193650548598346;0,0175574773900649
"61";0,0193355964211857;0,0175272548899931
"62";0,0193069428088618;0,0174978166468003
"63";0,0192787170410156;0,0174693298339844
"64";0,0192512033499923;0,0174417069379021
"65";0,0192243344176049;0,0174150343502269
"66";0,0191981132357728;0,0173892907535329
"67";0,0191726415297564;0,0173645288803998
"68";0,019147829541973;0,017340690388399
"69";0,0191236653047449;0,0173178560593549
"70";0,0191002774706074;0,0172959630629596
"71";0,0190775942334942;0,0172749676423914
"72";0,0190555048923866;0,0172549629211426
"73";0,0190340677897135;0,0172358512878418
"74";0,0190133068608303;0,017217654059915
"75";0,0189930814855239;0,0172002556744744
"76";0,0189734440223843;0,017183713351979
"77";0,0189544617895987;0,0171680293363683
"78";0,0189358460669424;0,0171531060162713
"79";0,01891788557464;0,0171389478795669
"80";0,0189003065520642;0,0171254954618566
"81";0,0188832900103401;0,0171127139820772
"82";0,0188666384827857;0,0171006505629596
"83";0,0188504881017348;0,0170892434961656
"84";0,0188346294328278;0,0170784086339614
"85";0,0188191268023323;0,0170681874892291
"86";0,0188041313021791;0,0170585340612075
"87";0,0187894170424517;0,0170494326423196
"88";0,0187751096837661;0,0170408405977137
"89";0,0187610506543926;0,0170327265122358
"90";0,0187472803452436;0,0170250903858858
"91";0,0187338870179419;0,0170179165110869
"92";0,0187206851734835;0,0170111443014706
"93";0,0187079216452206;0,0170047827327953
"94";0,0186952703139361;0,016998810487635
"95";0,0186830109240962;0,0169931647356819
"96";0,0186710193110447;0,01698782415951
"97";0,018659174302045;0,0169828358818503
"98";0,0186475851021561;0,0169780933155733
"99";0,0186363579245175;0,0169735998265883
"100";0,0186253072701248;0,0169693812202005
"101";0,0186144630581725;0,0169653140797335
"102";0,0186038447361366;0,0169614780650419
"103";0,0185935345818015;0,016957841760972
"104";0,0185833426082835;0,016954304190243
"105";0,0185733376297296;0,0169509315490723
"106";0,0185636333390778;0,016947649787454
"107";0,0185541654100605;0,0169444757349351
"108";0,0185447603113511;0,0169413173899931
"109";0,0185355811025582;0,0169382723639993
"110";0,0185265155867034;0,0169352441675523
"111";0,0185177223355162;0,016932217093075
"112";0,0185090876560585;0,0169292360193589
"113";0,0185006459554036;0,0169262470918543
"114";0,0184923059800092;0,0169232110416188
"115";0,0184841245763442;0,0169201648936552
"116";0,0184761062322878;0,0169170503055348
"117";0,0184682659074372;0,0169138874727137
"118";0,018460474949257;0,0169107078103458
"119";0,0184528171314913;0,0169074181949391
"120";0,0184454001632391;0,0169040623833151
"121";0,0184379368202359;0,0169005954966826
"122";0,0184307352701823;0,0168971039267147
"123";0,0184235666312423;0,0168934732324937
"124";0,0184165595559513;0,016889747170841
"125";0,0184096093271293;0,0168858842288747
"126";0,0184027668074066;0,0168819618225098
"127";0,0183959362553615;0,0168778800964355
"128";0,0183892822265625;0,01687375349157
"129";0,0183826281977635;0,0168694585912368
"130";0,0183760669184666;0,0168650346643784
"131";0,0183696013805913;0,0168605355655446
"132";0,0183631956811045;0,0168558513416963
"133";0,0183568528119256;0,0168510751163258
"134";0,018350554821538;0,0168462169871611
"135";0,0183443271412569;0,0168411692451028
"136";0,0183381428438074;0,0168360070621266
"137";0,0183319346110026;0,0168307259503533
"138";0,0183257787367877;0,0168253068362965
"139";0,0183197455312691;0,0168197856229894
"140";0,0183136749267578;0,0168141151877011
"141";0,0183076132980047;0,0168083258236156
"142";0,0183015845803653;0,0168024029451258
"143";0,0182955513748468;0,016796339820413
"144";0,0182896064309513;0,0167902004017549
"145";0,0182836046405867;0,016783883711871
"146";0,0182776372572955;0,0167774121901568
"147";0,0182717147527957;0,01677085091086
"148";0,0182657219381893;0,0167641505073099
"149";0,0182597321155025;0,0167573233211742
"150";0,0182537273332184;0,0167503929138184
"151";0,0182477943570006;0,0167433076746324
"152";0,0182417880787569;0,0167360541399787
"153";0,0182357578651578;0,016728713091682
"154";0,0182297740263097;0,0167212396509507
"155";0,0182237288531135;0,0167136091344497
"156";0,0182176836799173;0,0167058383717256
"157";0,0182116190592448;0,0166979430703556
"158";0,0182055319991766;0,0166899546454935
"159";0,0181993462057675;0,0166817923153148
"160";0,0181932232426662;0,0166735121783088
"161";0,0181869985543045;0,0166651131125057
"162";0,0181807140275544;0,0166564840428969
"163";0,018174456428079;0,0166478011187385
"164";0,0181681509578929;0,0166389734604779
"165";0,0181618155685126;0,0166299741408404
"166";0,0181554323084214;0,0166208603802849
"167";0,0181489817301432;0,0166116108613856
"168";0,0181425087124694;0,0166022087545956
"169";0,0181359220018574;0,0165927079144646
"170";0,0181294280407476;0,0165830455106847
"171";0,0181227500765931;0,0165732136894675
"172";0,018116070616479;0,0165632573296042
"173";0,0181093791886872;0,0165532033583697
"174";0,0181025875315947;0,0165429822136374
"175";0,0180957465078316;0,0165326365302591
"176";0,0180888576133578;0,0165221932355095
"177";0,0180818385703891;0,0165116007187787
"178";0,0180748778698491;0,0165008802974925
"179";0,0180677810369753;0,016490016264074
"180";0,018060708139457;0,0164790658389821
"181";0,0180534976136451;0,0164679639479693
"182";0,018046282599954;0,0164567981046789
"183";0,0180389628690832;0,0164455290401683
"184";0,0180316132190181;0,0164341264612534
"185";0,0180242067224839;0,0164226273929372
"186";0,0180168256572649;0,0164110610064338
"187";0,0180093518425437;0,016399377935073
"188";0,0180018032298369;0,0163876410091625
"189";0,017994176827225;0,0163758535946117
"190";0,0179865175134995;0,0163639573489918
"191";0,0179789225260417;0,016351993785185
"192";0,0179711779426126;0,0163400414410759
"193";0,017963383992513;0,0163280083151425
"194";0,0179556453929228;0,0163159471399644
"195";0,0179478185317096;0,0163038321102367
"196";0,0179399886785769;0,016291742885814
"197";0,0179321229224112;0,0162796256121467
"198";0,0179242212632123;0,0162675330218147
"199";0,0179163046444164;0,0162553955526913
"200";0,0179083925134995;0,0162433108161477
"201";0,0179004384957108;0,0162312294455136
"202";0,0178924635344861;0,0162191828559427
"203";0,0178845558914484;0,0162071822671329
"204";0,0178766123453776;0,0161952355328728
"205";0,0178686478558709;0,0161833370433134
"206";0,0178607073017195;0,0161715137257296
"207";0,0178527353324142;0,0161597633361816
"208";0,0178448022580614;0,0161480836307301
"209";0,0178369469736137;0,0161364992927102
"210";0,0178290512982537;0,0161250114440918
"211";0,0178211616067325;0,0161135853038115
"212";0,0178133167940028;0,016102326337029
"213";0,0178054600135953;0,0160911201028263
"214";0,0177976301604626;0,0160800462610581
"215";0,0177899005366307;0,016069122763241
"216";0,0177821634330002;0,0160582721934599
"217";0,0177744771919998;0,0160476089926327
"218";0,0177668208701938;0,0160370490130256
"219";0,0177591914756625;0,0160265900106991
"220";0,0177516323912377;0,0160163138894474
"221";0,0177440867704504;0,0160061533310834
"222";0,0177366264193666;0,0159961330189424
"223";0,0177291541006051;0,0159862686606014
"224";0,0177217790192249;0,0159765322068158
"225";0,017714459288354;0,0159669662924374
"226";0,0177071590049594;0,0159575226727654
"227";0,0176999335195504;0,0159482709099265
"228";0,01769271551394;0,0159391190023983
"229";0,0176855498669194;0,0159301286585191
"230";0,0176785024007161;0,0159212617313161
"231";0,0176714444627949;0,0159125462700339
"232";0,0176645151774089;0,0159039845186121
"233";0,0176576113233379;0,0158955360861386
"234";0,0176506984935087;0,0158872391195858
"235";0,0176438440061083;0,0158790521060719
"236";0,0176370658126532;0,0158710143145393
"237";0,0176303758808211;0,0158631504283232
"238";0,0176236934287875;0,0158553572262035
"239";0,0176170528636259;0,0158477210998535
"240";0,0176105289833218;0,0158401949265424
"241";0,0176039961272595;0,0158327910479377
"242";0,0175975440530216;0,0158255072201
"243";0,017591157801011;0,0158183546627269
"244";0,0175847865085976;0,0158113356197582
"245";0,0175784855262906;0,0158043547237621
"246";0,0175722922530829;0,0157975174398983
"247";0,0175660301657284;0,0157907665477079
"248";0,0175598982268689;0,015784143560073
"249";0,0175537603041705;0,0157776338913861
"250";0,0175476582845052;0,0157711848090677
"251";0,0175416220870672;0,0157648434358485
"252";0,0175356891108494;0,0157585783565746
"253";0,0175296888164445;0,0157524142545812
"254";0,0175238306382123;0,0157463320563821
"255";0,0175179874195772;0,0157403429816751
"256";0,0175121262494256;0,0157344178592457
"257";0,0175063952277688;0,0157285813724293
"258";0,017500659718233;0,015722822301528
"259";0,0174949675915288;0,015717113719267
"260";0,0174893397910922;0,0157115027483772
"261";0,0174837643492456;0,0157059512418859
"262";0,01747823528215;0,0157004894929774
"263";0,0174726942473767;0,0156950546713436
"264";0,0174671876196768;0,0156896849239574
"265";0,0174617677576402;0,0156843712750603
"266";0,017456340415805;0,0156791327981388
"267";0,0174509684244792;0,0156739504197065
"268";0,0174456413119447;0,0156688387253705
"269";0,0174403770297181;0,0156637214211857
"270";0,0174351097555722;0,0156587297776166
"271";0,0174299127915326;0,0156537583295037
"272";0,0174246889002183;0,0156488328821519
"273";0,0174195801978018;0,0156439568014706
"274";0,0174144266165939;0,015639103160185
"275";0,0174094211353975;0,0156343235689051
"276";0,0174043244006587;0,0156295753927792
"277";0,0173992994719861;0,0156248720954446
"278";0,0173943179261451;0,0156202047011432
"279";0,0173893274045458;0,01561559789321
"280";0,0173844924627566;0,0156109966951258
"281";0,0173795528037875;0,0156064684250776
"282";0,0173746655034084;0,0156019457648782
"283";0,0173698410333372;0,0155974993986242
"284";0,0173651078168084;0,0155930788376752
"285";0,0173603446810853;0,0155886582767262
"286";0,0173555770574832;0,0155842870824477
"287";0,0173508692722695;0,0155799529131721
"288";0,0173461988860486;0,0155756445492015
"289";0,0173415778664982;0,0155713474049288
"290";0,0173369673186657;0,015567123188692
"291";0,0173323717304305;0,0155629057042739
"292";0,0173278255088657;0,0155587140251608
"293";0,0173232553519455;0,015554588542265
"294";0,0173187495212929;0,0155504653033088
"295";0,0173143394320619;0,0155463342105641
"296";0,0173098051781748;0,0155422805337345
"297";0,0173053995768229;0,0155382089053883
"298";0,017301025390625;0,0155342113270479
"299";0,0172967155306947;0,0155301957971909
"300";0,0172923548081342;0,0155262083165786
"301";0,0172880225088082;0,0155222780564252
"302";0,017283748551911;0,0155183500402114
"303";0,0172794357000613;0,0155144433414235
"304";0,0172752559886259;0,0155105680577895
"305";0,0172710209266812;0,0155066927741556
"306";0,0172668412152459;0,015502862369313
"307";0,0172627482694738;0,0154990555258358
"308";0,0172585625741996;0,0154952733656939
"309";0,017254441205193;0,0154914889616125
"310";0,0172503407796224;0,0154877584120807
"311";0,0172462927126417;0,0154839964473949
"312";0,0172422611012178;0,0154802894592285
"313";0,0172381427241307;0,0154766037884881
"314";0,0172341260723039;0,0154729304594152
"315";0,0172301797305836;0,0154692997651942
"316";0,0172262453565411;0,0154656713149127
"317";0,0172223094865388;0,0154620507184197
"318";0,0172183766084559;0,0154584402196548
"319";0,0172145170323989;0,0154548846974092
"320";0,0172106484805836;0,0154513134675867
"321";0,0172067440257353;0,0154478129218606
"322";0,0172029233446308;0,0154442652534036
"323";0,0171991101433249;0,0154407927569221
"324";0,0171953567804075;0,0154372518202838
"325";0,017191567514457;0,0154338253245634
"326";0,0171878306070964;0,0154303819992963
"327";0,0171841161391314;0,015426949893727
"328";0,0171803478166169;0,0154235413495232
"329";0,0171767171223958;0,015420119341682
"330";0,0171730116301892;0,0154167657739976
"331";0,0171693420410156;0,0154133852790384
"332";0,0171657771690219;0,0154100911757525
"333";0,0171620851404527;0,0154067353641286
"334";0,0171585367240158;0,0154034210653866
"335";0,017154946420707;0,0154001393037684
"336";0,0171513770608341;0,0153968508103315
"337";0,0171478510837929;0,0153935903661391
"338";0,0171443325865502;0,0153903411416446
"339";0,0171408694398169;0,0153871065027574
"340";0,0171373599183326;0,015383903279024
"341";0,0171339222029144;0,0153807123969583
"342";0,0171304186652688;0,0153775686376235
"343";0,0171270377963197;0,0153743654138902
"344";0,0171236195283778;0,0153712452159208
"345";0,0171202236998315;0,0153681149202235
"346";0,0171168921975529;0,0153650126737707
"347";0,0171135621912339;0,0153619081833783
"348";0,017110190298043;0,015358819400563
"349";0,0171068423402076;0,015355801301844
"350";0,0171035617005591;0,0153527293485754
"351";0,0171003394033395;0,0153497191036449
"352";0,0170970333323759;0,0153467436397777
"353";0,0170937930836397;0,015343734516817
"354";0,0170905648025812;0,0153407556870404
"355";0,0170874173033471;0,0153378475413603
"356";0,0170842353970397;0,0153349023706773
"357";0,0170810504988128;0,0153320020787856
"358";0,0170779598460478;0,0153290995429544
"359";0,0170748602175245;0,0153262430078843
"360";0,0170716947667739;0,0153233932046329
"361";0,01706865048876;0,0153205546210794
"362";0,0170656241622626;0,0153177452087402
"363";0,0170625739004098;0,0153149537479176
"364";0,0170595640294692;0,0153121577992159
"365";0,0170565855736826;0,0153094213149127
"366";0,0170535472795075;0,0153066724889419
"367";0,0170506466136259;0,0153039505902459
"368";0,0170477025649127;0,0153012634726132
"369";0,0170448078828699;0,0152985819648294
"370";0,0170419206806258;0,0152959363600787
"371";0,0170390334783816;0,0152933030969956
"372";0,0170362405215993;0,0152906799316406
"373";0,0170334071739047;0,0152880971571978
"374";0,0170305603625728;0,0152855244804831
"375";0,0170277838613473;0,0152829731211943
"376";0,0170250327914369;0,0152804464452407
"377";0,0170223280962776;0,0152779489405015
"378";0,0170195635627298;0,0152754626554601
"379";0,0170169142180798;0,015272985346177
"380";0,0170142409380744;0,0152705461838666
"381";0,0170115960813036;0,0152681126314051
"382";0,0170090005912033;0,0152657104940975
"383";0,0170063721899893;0,015263324064367
"384";0,0170036899342256;0,0152609870013069
"385";0,0170011393229167;0,0152586308647605
"386";0,0169986216227214;0,0152563083873076
"387";0,0169960919548483;0,0152540285447065
"388";0,0169936251172832;0,0152517397263471
"389";0,0169911552877987;0,0152494890549604
"390";0,016988691442153;0,0152472754085765
"391";0,0169862515318627;0,0152450404447668
"392";0,0169838220932904;0,0152428548476275
"393";0,0169814180860332;0,0152406580307904
"394";0,016979024550494;0,015238515068503
"395";0,0169766953412224;0,0152363990334903
"396";0,0169743751077091;0,0152342987060547
"397";0,0169720084994447;0,0152321916468003
"398";0,0169697391285616;0,0152301227345186
"399";0,0169673844879749;0,0152280448464786
"400";0,0169651973948759;0,0152260163251091
"401";0,0169629355037914;0,0152240192188936
"402";0,0169606945561428;0,0152219906975241
"403";0,0169585164388021;0,0152200160307043
"404";0,016956314386106;0,0152180604373707
"405";0,0169541287889668;0,015216121673584
"406";0,016951992558498;0,015214184031767
"407";0,0169498997108609;0,0152122710732853
"408";0,0169477709601907;0,015210365968592
"409";0,0169456601610371;0,0152084934010225
"410";0,0169434880275352;0,0152066354190602
"411";0,0169414924172794;0,0152047830469468
"412";0,0169394564161114;0,0152029598460478
"413";0,0169373979755476;0,0152011568406049
"414";0,016935406853171;0,0151993482253131
"415";0,0169334022671569;0,0151975732691148
"416";0,0169313976811428;0,0151958252401913
"417";0,0169294215183632;0,015194060381721
"418";0,0169274169323491;0,0151922932793112
"419";0,0169254736806832;0,0151906002269072
"420";0,0169235394047756;0,0151888780032887
"421";0,0169216230803845;0,0151871748531566
"422";0,0169197965135761;0,0151854930204504
"423";0,0169178966447419;0,0151838044559254
"424";0,0169159818163105;0,0151821439406451
"425";0,0169141253303079;0,0151805114746094
"426";0,0169122209735945;0,0151788453494801
"427";0,016910410862343;0,0151772229811724
"428";0,0169086097268497;0,0151756275401396
"429";0,0169068070953968;0,015174041074865
"430";0,0169050074558632;0,0151724097307991
"431";0,0169031599456189;0,0151708445829504
"432";0,0169014351040709;0,0151692614835851
"433";0,0168996339685777;0,0151677120433134
"434";0,0168978313371247;0,0151661614810719
"435";0,016896115471335;0,0151646456998937
"436";0,0168943771661497;0,0151630839179544
"437";0,0168926194134881;0,0151615670148064
"438";0,0168909244911343;0,0151600332821117
"439";0,0168892116172641;0,0151585365744198
"440";0,016887492759555;0,0151570331349092
"441";0,0168857813816445;0,0151555936476764
"442";0,0168841343300015;0,0151540711346795
"443";0,0168824304318896;0,0151526181838092
"444";0,0168807714125689;0,0151511416715734
"445";0,0168791722316368;0,0151496920866125
"446";0,016877550611309;0,0151482413796818
"447";0,0168758871041092;0,0151468344295726
"448";0,0168742235969095;0,0151453859665815
"449";0,0168726244159773;0,0151439801384421
"450";0,0168710252350452;0,0151425384072696
"451";0,0168694170783548;0,0151411359450396
"452";0,0168677999459061;0,0151397435805377
"453";0,0168662546195236;0,0151383590698242
"454";0,0168646599264706;0,0151369599735036
"455";0,0168630816889744;0,0151355844385484
"456";0,0168615228989545;0,0151342111475327
"457";0,0168600119796454;0,015132843466366
"458";0,0168584591734643;0,01513147241929
"459";0,0168569108551624;0,015130127177519
"460";0,0168553386015051;0,0151287752039292
"461";0,0168538216983571;0,0151274221083697
"462";0,0168523242426854;0,0151260869643267
"463";0,0168508567062079;0,0151247630399816
"464";0,0168493667303347;0,0151234424815458
"465";0,0168478348675896;0,0151220691905302
"466";0,0168463493795956;0,0151208002427045
"467";0,016844877355239;0,0151194763183594
"468";0,0168433514763327;0,0151181613697725
"469";0,0168419228348078;0,0151168576408835
"470";0,0168404328589346;0,0151155561559341
"471";0,0168389847699334;0,0151142569149242
"472";0,0168375456566904;0,01511298011331
"473";0,0168361095353669;0,0151117145313936
"474";0,0168346883736405;0,0151104354858398
"475";0,0168331789502911;0,0151091631721048
"476";0,0168318011713963;0,0151079211515539
"477";0,0168303545783548;0,0151066387400908
"478";0,0168289588479435;0,0151053742801442
"479";0,0168275257185394;0,0151041255277746
"480";0,0168261748669194;0,0151028734094956
"481";0,0168248105516621;0,0151016325109145
"482";0,0168233968697342;0,0151003770267262
"483";0,0168219547645718;0,0150991563236012
"484";0,0168206457998238;0,0150979030833525
"485";0,0168192904603248;0,0150966812582577
"486";0,0168178618187998;0,0150954616771025
"487";0,0168165468702129;0,0150942364860983
"488";0,0168151361802045;0,0150930415882784
"489";0,0168138062720205;0,0150918029336368
"490";0,016812447940602;0,0150905766206629
"491";0,0168110851213044;0,0150893850887523
"492";0,0168097851323146;0,0150881935568417
"493";0,0168084447524127;0,0150869908052332
"494";0,0168070953967525;0,0150858194687787
"495";0,0168058073754404;0,0150845942777746
"496";0,0168044325884651;0,0150834229413201
"497";0,0168031370873545;0,015082233653349
"498";0,016801835602405;0,0150810578290154
"499";0,0168005999396829;0,0150799044440774
"500";0,0167992924708946;0,0150786960826201
